theta1_deg,theta2_deg,m00_id1_mcp_delta_mm,m01_id2_mcp_delta_mm,m02_id3_mcp_routing_delta_mm,m03_id4_mcp_routing_delta_mm,m00_id1_invalid_mask,m01_id2_invalid_mask,m02_id3_invalid_mask,m03_id4_invalid_mask
-15.2,47.2,-2.920005,-6.945392,-2.604100,4.302794,0,0,0,0
-15.2,47.4,-2.940482,-6.965518,-2.623114,4.321971,0,0,0,0
-15.2,47.6,-2.960958,-6.985644,-2.642181,4.341201,0,0,0,0
-15.2,47.8,-2.981435,-7.005769,-2.661300,4.360486,0,0,0,0
-15.2,48.0,-3.001911,-7.025894,-2.680473,4.379824,0,0,0,0
-15.2,48.2,-3.022387,-7.046017,-2.699697,4.399216,0,0,0,0
-15.2,48.4,-3.042863,-7.066139,-2.718975,4.418662,0,0,0,0
-15.2,48.6,-3.063339,-7.086261,-2.738304,4.438160,0,0,0,0
-15.2,48.8,-3.083815,-7.106382,-2.757686,4.457713,0,0,0,0
-15.2,49.0,-3.104290,-7.126502,-2.777120,4.477318,0,0,0,0
-15.2,49.2,-3.124765,-7.146621,-2.796606,4.496977,0,0,0,0
-15.2,49.4,-3.145240,-7.166739,-2.816143,4.516688,0,0,0,0
-15.2,49.6,-3.165715,-7.186856,-2.835733,4.536453,0,0,0,0
-15.2,49.8,-3.186190,-7.206973,-2.855374,4.556271,0,0,0,0
-15.2,50.0,-3.206664,-7.227088,-2.875067,4.576140,0,0,0,0
-15.2,50.2,-3.227138,-7.247203,-2.894812,4.596063,0,0,0,0
-15.2,50.4,-3.247612,-7.267317,-2.914608,4.616038,0,0,0,0
-15.2,50.6,-3.268086,-7.287429,-2.934456,4.636066,0,0,0,0
-15.2,50.8,-3.288560,-7.307541,-2.954354,4.656146,0,0,0,0
-15.2,51.0,-3.309033,-7.327652,-2.974304,4.676278,0,0,0,0
-15.2,51.2,-3.329507,-7.347763,-2.994305,4.696463,0,0,0,0
-15.2,51.4,-3.349980,-7.367872,-3.014357,4.716699,0,0,0,0
-15.2,51.6,-3.370453,-7.387980,-3.034460,4.736987,0,0,0,0
-15.2,51.8,-3.390925,-7.408088,-3.054613,4.757327,0,0,0,0
-15.2,52.0,-3.411398,-7.428195,-3.074817,4.777718,0,0,0,0
-15.2,52.2,-3.431870,-7.448300,-3.095072,4.798161,0,0,0,0
-15.2,52.4,-3.452343,-7.468405,-3.115377,4.818655,0,0,0,0
-15.2,52.6,-3.472815,-7.488509,-3.135733,4.839201,0,0,0,0
-15.2,52.8,-3.493286,-7.508612,-3.156138,4.859798,0,0,0,0
-15.2,53.0,-3.513758,-7.528714,-3.176594,4.880446,0,0,0,0
-15.2,53.2,-3.534229,-7.548815,-3.197100,4.901145,0,0,0,0
-15.2,53.4,-3.554700,-7.568915,-3.217656,4.921896,0,0,0,0
-15.2,53.6,-3.575171,-7.589014,-3.238262,4.942697,0,0,0,0
-15.2,53.8,-3.595642,-7.609112,-3.258917,4.963549,0,0,0,0
-15.2,54.0,-3.616113,-7.629210,-3.279622,4.984452,0,0,0,0
-15.2,54.2,-3.636583,-7.649306,-3.300377,5.005405,0,0,0,0
-15.2,54.4,-3.657053,-7.669402,-3.321181,5.026409,0,0,0,0
-15.2,54.6,-3.677523,-7.689496,-3.342034,5.047463,0,0,0,0
-15.2,54.8,-3.697993,-7.709590,-3.362936,5.068567,0,0,0,0
-15.2,55.0,-3.718462,-7.729682,-3.383888,5.089722,0,0,0,0
-15.2,55.2,-3.738932,-7.749774,-3.404889,5.110926,0,0,0,0
-15.2,55.4,-3.759401,-7.769865,-3.425938,5.132180,0,0,0,0
-15.2,55.6,-3.779870,-7.789955,-3.447036,5.153484,0,0,0,0
-15.2,55.8,-3.800339,-7.810044,-3.468184,5.174838,0,0,0,0
-15.2,56.0,-3.820807,-7.830132,-3.489379,5.196240,0,0,0,0
-15.2,56.2,-3.841276,-7.850219,-3.510624,5.217693,0,0,0,0
-15.2,56.4,-3.861744,-7.870305,-3.531917,5.239194,0,0,0,0
-15.2,56.6,-3.882212,-7.890389,-3.553258,5.260746,0,0,0,0
-15.2,56.8,-3.902679,-7.910473,-3.574647,5.282345,0,0,0,0
-15.2,57.0,-3.923147,-7.930557,-3.596085,5.303994,0,0,0,0
-15.2,57.2,-3.943614,-7.950639,-3.617571,5.325691,0,0,0,0
-15.2,57.4,-3.964082,-7.970720,-3.639104,5.347437,0,0,0,0
-15.2,57.6,-3.984549,-7.990800,-3.660686,5.369232,0,0,0,0
-15.2,57.8,-4.005015,-8.010880,-3.682315,5.391075,0,0,0,0
-15.2,58.0,-4.025482,-8.030957,-3.703992,5.412966,0,0,0,0
-15.2,58.2,-4.045948,-8.051035,-3.725716,5.434906,0,0,0,0
-15.2,58.4,-4.066414,-8.071111,-3.747487,5.456893,0,0,0,0
-15.2,58.6,-4.086880,-8.091186,-3.769306,5.478928,0,0,0,0
-15.2,58.8,-4.107346,-8.111260,-3.791172,5.501011,0,0,0,0
-15.2,59.0,-4.127811,-8.131333,-3.813084,5.523142,0,0,0,0
-15.2,59.2,-4.148276,-8.151405,-3.835044,5.545320,0,0,0,0
-15.2,59.4,-4.168741,-8.171476,-3.857050,5.567546,0,0,0,0
-15.2,59.6,-4.189206,-8.191546,-3.879103,5.589818,0,0,0,0
-15.2,59.8,-4.209671,-8.211617,-3.901202,5.612139,0,0,0,0
-15.2,60.0,-4.230135,-8.231685,-3.923348,5.634505,0,0,0,0
-15.2,60.2,-4.250599,-8.251751,-3.945540,5.656919,0,0,0,0
-15.2,60.4,-4.271063,-8.271817,-3.967779,5.679380,0,0,0,0
-15.2,60.6,-4.291527,-8.291883,-3.990063,5.701887,0,0,0,0
-15.2,60.8,-4.311991,-8.311947,-4.012393,5.724441,0,0,0,0
-15.2,61.0,-4.332454,-8.332009,-4.034770,5.747040,0,0,0,0
-15.2,61.2,-4.352917,-8.352072,-4.057191,5.769686,0,0,0,0
-15.2,61.4,-4.373380,-8.372132,-4.079658,5.792378,0,0,0,0
-15.2,61.6,-4.393843,-8.392193,-4.102171,5.815116,0,0,0,0
-15.2,61.8,-4.414305,-8.412251,-4.124729,5.837900,0,0,0,0
-15.2,62.0,-4.434767,-8.432309,-4.147332,5.860730,0,0,0,0
-15.2,62.2,-4.455229,-8.452366,-4.169980,5.883605,0,0,0,0
-15.2,62.4,-4.475691,-8.472422,-4.192673,5.906525,0,0,0,0
-15.2,62.6,-4.496152,-8.492476,-4.215410,5.929491,0,0,0,0
-15.2,62.8,-4.516614,-8.512530,-4.238193,5.952502,0,0,0,0
-15.2,63.0,-4.537075,-8.532583,-4.261020,5.975557,0,0,0,0
-15.2,63.2,-4.557536,-8.552634,-4.283891,5.998658,0,0,0,0
-15.2,63.4,-4.577997,-8.572685,-4.306807,6.021803,0,0,0,0
-15.2,63.6,-4.598457,-8.592734,-4.329767,6.044993,0,0,0,0
-15.2,63.8,-4.618917,-8.612782,-4.352770,6.068227,0,0,0,0
-15.2,64.0,-4.639378,-8.632830,-4.375818,6.091506,0,0,0,0
-15.2,64.2,-4.659837,-8.652876,-4.398910,6.114828,0,0,0,0
-15.2,64.4,-4.680297,-8.672921,-4.422045,6.138195,0,0,0,0
-15.2,64.6,-4.700756,-8.692966,-4.445223,6.161605,0,0,0,0
-15.2,64.8,-4.721215,-8.713008,-4.468445,6.185059,0,0,0,0
-15.2,65.0,-4.741674,-8.733050,-4.491710,6.208557,0,0,0,0
-15.2,65.2,-4.762133,-8.753091,-4.515018,6.232098,0,0,0,0
-15.2,65.4,-4.782591,-8.773130,-4.538370,6.255682,0,0,0,0
-15.2,65.6,-4.803050,-8.793169,-4.561764,6.279309,0,0,0,0
-15.2,65.8,-4.823507,-8.813207,-4.585201,6.302979,0,0,0,0
-15.2,66.0,-4.843965,-8.833242,-4.608680,6.326693,0,0,0,0
-15.2,66.2,-4.864423,-8.853278,-4.632202,6.350449,0,0,0,0
-15.2,66.4,-4.884880,-8.873312,-4.655766,6.374247,0,0,0,0
-15.2,66.6,-4.905337,-8.893345,-4.679372,6.398088,0,0,0,0
-15.2,66.8,-4.925794,-8.913377,-4.703020,6.421970,0,0,0,0
-15.2,67.0,-4.946250,-8.933408,-4.726710,6.445896,0,0,0,0
-15.2,67.2,-4.966707,-8.953437,-4.750442,6.469862,0,0,0,0
-15.2,67.4,-4.987163,-8.973466,-4.774215,6.493871,0,0,0,0
-15.2,67.6,-5.007619,-8.993493,-4.798030,6.517921,0,0,0,0
-15.2,67.8,-5.028074,-9.013519,-4.821887,6.542013,0,0,0,0
-15.2,68.0,-5.048530,-9.033545,-4.845784,6.566146,0,0,0,0
-15.2,68.2,-5.068985,-9.053569,-4.869722,6.590321,0,0,0,0
-15.2,68.4,-5.089440,-9.073591,-4.893702,6.614536,0,0,0,0
-15.2,68.6,-5.109895,-9.093613,-4.917721,6.638792,0,0,0,0
-15.2,68.8,-5.130349,-9.113633,-4.941782,6.663089,0,0,0,0
-15.2,69.0,-5.150804,-9.133653,-4.965883,6.687426,0,0,0,0
-15.2,69.2,-5.171257,-9.153671,-4.990025,6.711804,0,0,0,0
-15.2,69.4,-5.191711,-9.173688,-5.014206,6.736222,0,0,0,0
-15.2,69.6,-5.212164,-9.193704,-5.038428,6.760680,0,0,0,0
-15.2,69.8,-5.232618,-9.213718,-5.062689,6.785178,0,0,0,0
-15.2,70.0,-5.253071,-9.233732,-5.086991,6.809716,0,0,0,0
-15.2,70.2,-5.273524,-9.253744,-5.111331,6.834293,0,0,0,0
-15.2,70.4,-5.293999,-9.273756,-5.135712,6.858910,0,0,0,0
-15.2,70.6,-5.314527,-9.293766,-5.160131,6.883565,0,0,0,0
-15.2,70.8,-5.335109,-9.313774,-5.184590,6.908260,0,0,0,0
-15.2,71.0,-5.355743,-9.333782,-5.209088,6.932994,0,0,0,0
-15.2,71.2,-5.376431,-9.353788,-5.233624,6.957767,0,0,0,0
-15.2,71.4,-5.397172,-9.373794,-5.258200,6.982578,0,0,0,0
-15.2,71.6,-5.417965,-9.393798,-5.282814,7.007428,0,0,0,0
-15.2,71.8,-5.438812,-9.413800,-5.307466,7.032316,0,0,0,0
-15.2,72.0,-5.459711,-9.433802,-5.332156,7.057242,0,0,0,0
-15.2,72.2,-5.480662,-9.453802,-5.356885,7.082207,0,0,0,0
-15.2,72.4,-5.501666,-9.473802,-5.381651,7.107208,0,0,0,0
-15.2,72.6,-5.522722,-9.493799,-5.406456,7.132248,0,0,0,0
-15.2,72.8,-5.543830,-9.513796,-5.431297,7.157325,0,0,0,0
-15.2,73.0,-5.564990,-9.533792,-5.456177,7.182439,0,0,0,0
-15.2,73.2,-5.586202,-9.553786,-5.481093,7.207591,0,0,0,0
-15.2,73.4,-5.607466,-9.573779,-5.506049,7.232779,0,0,0,0
-15.2,73.6,-5.628781,-9.593771,-5.531042,7.258004,0,0,0,0
-15.2,73.8,-5.650148,-9.613761,-5.556075,7.283265,0,0,0,0
-15.2,74.0,-5.671566,-9.633751,-5.581145,7.308563,0,0,0,0
-15.2,74.2,-5.693036,-9.653762,-5.606254,7.333897,0,0,0,0
-15.2,74.4,-5.714557,-9.673820,-5.631400,7.359267,0,0,0,0
-15.2,74.6,-5.736129,-9.693924,-5.656585,7.384674,0,0,0,0
-15.2,74.8,-5.757751,-9.714076,-5.681807,7.410115,0,0,0,0
-15.2,75.0,-5.779425,-9.734274,-5.707066,7.435593,0,0,0,0
-15.2,75.2,-5.801149,-9.754518,-5.732362,7.461105,0,0,0,0
-15.2,75.4,-5.822924,-9.774809,-5.757696,7.486653,0,0,0,0
-15.2,75.6,-5.844749,-9.795146,-5.783066,7.512236,0,0,0,0
-15.2,75.8,-5.866624,-9.815529,-5.808473,7.537854,0,0,0,0
-15.2,76.0,-5.888550,-9.835958,-5.833916,7.563506,0,0,0,0
-15.2,76.2,-5.910526,-9.856433,-5.859396,7.589193,0,0,0,0
-15.2,76.4,-5.932551,-9.876954,-5.884912,7.614914,0,0,0,0
-15.2,76.6,-5.954627,-9.897521,-5.910463,7.640669,0,0,0,0
-15.2,76.8,-5.976752,-9.918133,-5.936050,7.666459,0,0,0,0
-15.2,77.0,-5.998926,-9.938791,-5.961673,7.692282,0,0,0,0
-15.2,77.2,-6.021150,-9.959495,-5.987331,7.718138,0,0,0,0
-15.2,77.4,-6.043423,-9.980243,-6.013024,7.744029,0,0,0,0
-15.2,77.6,-6.065746,-10.001037,-6.038753,7.769952,0,0,0,0
-15.2,77.8,-6.088117,-10.021875,-6.064515,7.795908,0,0,0,0
-15.2,78.0,-6.110538,-10.042759,-6.090312,7.821898,0,0,0,0
-15.2,78.2,-6.133007,-10.063688,-6.116144,7.847919,0,0,0,0
-15.2,78.4,-6.155524,-10.084661,-6.142010,7.873973,0,0,0,0
-15.2,78.6,-6.178090,-10.105680,-6.167910,7.900060,0,0,0,0
-15.2,78.8,-6.200705,-10.126742,-6.193843,7.926178,0,0,0,0
-15.2,79.0,-6.223367,-10.147850,-6.219810,7.952329,0,0,0,0
-15.2,79.2,-6.246078,-10.169002,-6.245811,7.978511,0,0,0,0
-15.2,79.4,-6.268836,-10.190197,-6.271844,8.004725,0,0,0,0
-15.2,79.6,-6.291643,-10.211436,-6.297910,8.030970,0,0,0,0
-15.2,79.8,-6.314497,-10.232720,-6.324009,8.057246,0,0,0,0
-15.2,80.0,-6.337399,-10.254048,-6.350141,8.083553,0,0,0,0
-15.2,80.2,-6.360348,-10.275419,-6.376305,8.109891,0,0,0,0
-15.2,80.4,-6.383345,-10.296835,-6.402501,8.136259,0,0,0,0
-15.2,80.6,-6.406388,-10.318294,-6.428729,8.162657,0,0,0,0
-15.2,80.8,-6.429479,-10.339795,-6.454989,8.189086,0,0,0,0
-15.2,81.0,-6.452616,-10.361341,-6.481280,8.215544,0,0,0,0
-15.2,81.2,-6.475800,-10.382930,-6.507603,8.242032,0,0,0,0
-15.2,81.4,-6.499031,-10.404561,-6.533956,8.268550,0,0,0,0
-15.2,81.6,-6.522307,-10.426236,-6.560340,8.295096,0,0,0,0
-15.2,81.8,-6.545631,-10.447953,-6.586756,8.321672,0,0,0,0
-15.2,82.0,-6.569000,-10.469713,-6.613201,8.348277,0,0,0,0
-15.2,82.2,-6.592416,-10.491516,-6.639677,8.374911,0,0,0,0
-15.2,82.4,-6.615877,-10.513362,-6.666183,8.401573,0,0,0,0
-15.2,82.6,-6.639384,-10.535250,-6.692718,8.428263,0,0,0,0
-15.2,82.8,-6.662937,-10.557179,-6.719283,8.454981,0,0,0,0
-15.2,83.0,-6.686534,-10.579151,-6.745878,8.481727,0,0,0,0
-15.2,83.2,-6.710178,-10.601166,-6.772501,8.508500,0,0,0,0
-15.2,83.4,-6.733866,-10.623221,-6.799154,8.535301,0,0,0,0
-15.2,83.6,-6.757599,-10.645320,-6.825835,8.562130,0,0,0,0
-15.2,83.8,-6.781378,-10.667459,-6.852545,8.588984,0,0,0,0
-15.2,84.0,-6.805201,-10.689640,-6.879283,8.615867,0,0,0,0
-15.2,84.2,-6.829068,-10.711863,-6.906049,8.642775,0,0,0,0
-15.2,84.4,-6.852980,-10.734126,-6.932843,8.669709,0,0,0,0
-15.2,84.6,-6.876936,-10.756432,-6.959664,8.696671,0,0,0,0
-15.2,84.8,-6.900936,-10.778777,-6.986513,8.723657,0,0,0,0
-15.2,85.0,-6.924980,-10.801164,-7.013389,8.750669,0,0,0,0
-15.2,85.2,-6.949068,-10.823591,-7.040292,8.777707,0,0,0,0
-15.2,85.4,-6.973199,-10.846060,-7.067222,8.804770,0,0,0,0
-15.2,85.6,-6.997375,-10.868569,-7.094178,8.831858,0,0,0,0
-15.2,85.8,-7.021593,-10.891118,-7.121160,8.858970,0,0,0,0
-15.2,86.0,-7.045855,-10.913708,-7.148168,8.886107,0,0,0,0
-15.2,86.2,-7.070159,-10.936337,-7.175202,8.913268,0,0,0,0
-15.2,86.4,-7.094506,-10.959007,-7.202262,8.940454,0,0,0,0
-15.2,86.6,-7.118896,-10.981717,-7.229347,8.967664,0,0,0,0
-15.2,86.8,-7.143329,-11.004467,-7.256457,8.994896,0,0,0,0
-15.2,87.0,-7.167804,-11.027256,-7.283592,9.022153,0,0,0,0
-15.2,87.2,-7.192321,-11.050084,-7.310751,9.049432,0,0,0,0
-15.2,87.4,-7.216880,-11.072952,-7.337935,9.076735,0,0,0,0
-15.2,87.6,-7.241482,-11.095860,-7.365143,9.104059,0,0,0,0
-15.2,87.8,-7.266125,-11.118807,-7.392375,9.131407,0,0,0,0
-15.2,88.0,-7.290809,-11.141792,-7.419630,9.158776,0,0,0,0
-15.2,88.2,-7.315536,-11.164816,-7.446908,9.186168,0,0,0,0
-15.2,88.4,-7.340302,-11.187880,-7.474210,9.213581,0,0,0,0
-15.2,88.6,-7.365111,-11.210981,-7.501535,9.241016,0,0,0,0
-15.2,88.8,-7.389960,-11.234121,-7.528883,9.268472,0,0,0,0
-15.2,89.0,-7.414850,-11.257299,-7.556253,9.295949,0,0,0,0
-15.2,89.2,-7.439781,-11.280517,-7.583645,9.323447,0,0,0,0
-15.2,89.4,-7.464752,-11.303771,-7.611059,9.350965,0,0,0,0
-15.2,89.6,-7.489764,-11.327064,-7.638494,9.378504,0,0,0,0
-15.2,89.8,-7.514815,-11.350394,-7.665952,9.406062,0,0,0,0
-15.2,90.0,-7.539907,-11.373762,-7.693430,9.433640,0,0,0,0
-15.0,0.0,1.893720,-2.145954,0.682067,0.856692,0,0,0,0
-15.0,0.2,1.873211,-2.166233,0.669860,0.870995,0,0,0,0
-15.0,0.4,1.852702,-2.186512,0.657655,0.885145,0,0,0,0
-15.0,0.6,1.832193,-2.206791,0.645452,0.899282,0,0,0,0
-15.0,0.8,1.811684,-2.227069,0.633251,0.913406,0,0,0,0
-15.0,1.0,1.791175,-2.247346,0.621051,0.927516,0,0,0,0
-15.0,1.2,1.770666,-2.267623,0.608855,0.941612,0,0,0,0
-15.0,1.4,1.750157,-2.287900,0.596660,0.955693,0,0,0,0
-15.0,1.6,1.729649,-2.308176,0.584468,0.969759,0,0,0,0
-15.0,1.8,1.709140,-2.328452,0.572114,0.983810,0,0,0,0
-15.0,2.0,1.688632,-2.348727,0.559900,0.997844,0,0,0,0
-15.0,2.2,1.668124,-2.369001,0.547686,1.011862,0,0,0,0
-15.0,2.4,1.647616,-2.389275,0.535472,1.025862,0,0,0,0
-15.0,2.6,1.627108,-2.409549,0.523258,1.039845,0,0,0,0
-15.0,2.8,1.606600,-2.429822,0.511046,1.053959,0,0,0,0
-15.0,3.0,1.586092,-2.450095,0.498833,1.067941,0,0,0,0
-15.0,3.2,1.565585,-2.470367,0.486622,1.081909,0,0,0,0
-15.0,3.4,1.545077,-2.490639,0.474412,1.095862,0,0,0,0
-15.0,3.6,1.524570,-2.510910,0.462203,1.109799,0,0,0,0
-15.0,3.8,1.504062,-2.531181,0.449995,1.123722,0,0,0,0
-15.0,4.0,1.483555,-2.551451,0.437789,1.137628,0,0,0,0
-15.0,4.2,1.463048,-2.571721,0.425584,1.151518,0,0,0,0
-15.0,4.4,1.442541,-2.591990,0.413382,1.165390,0,0,0,0
-15.0,4.6,1.422035,-2.612258,0.401181,1.179245,0,0,0,0
-15.0,4.8,1.401528,-2.632527,0.388983,1.193083,0,0,0,0
-15.0,5.0,1.381021,-2.652794,0.376786,1.206902,0,0,0,0
-15.0,5.2,1.360515,-2.673062,0.364593,1.220702,0,0,0,0
-15.0,5.4,1.340008,-2.693328,0.352401,1.234482,0,0,0,0
-15.0,5.6,1.319502,-2.713594,0.340042,1.248406,0,0,0,0
-15.0,5.8,1.298996,-2.733860,0.327827,1.262185,0,0,0,0
-15.0,6.0,1.278490,-2.754125,0.315613,1.275947,0,0,0,0
-15.0,6.2,1.257984,-2.774390,0.303399,1.289693,0,0,0,0
-15.0,6.4,1.237479,-2.794654,0.291186,1.303422,0,0,0,0
-15.0,6.6,1.216973,-2.814918,0.278973,1.317135,0,0,0,0
-15.0,6.8,1.196467,-2.835181,0.266761,1.330829,0,0,0,0
-15.0,7.0,1.175962,-2.855444,0.254550,1.344506,0,0,0,0
-15.0,7.2,1.155457,-2.875706,0.242341,1.358164,0,0,0,0
-15.0,7.4,1.134952,-2.895967,0.230132,1.371803,0,0,0,0
-15.0,7.6,1.114447,-2.916229,0.217925,1.385423,0,0,0,0
-15.0,7.8,1.093942,-2.936489,0.205719,1.399023,0,0,0,0
-15.0,8.0,1.073437,-2.956749,0.193515,1.412602,0,0,0,0
-15.0,8.2,1.052932,-2.977009,0.181313,1.426308,0,0,0,0
-15.0,8.4,1.032428,-2.997268,0.169113,1.439880,0,0,0,0
-15.0,8.6,1.011923,-3.017526,0.156915,1.453437,0,0,0,0
-15.0,8.8,0.991419,-3.037784,0.144719,1.466976,0,0,0,0
-15.0,9.0,0.970915,-3.058042,0.132526,1.480497,0,0,0,0
-15.0,9.2,0.950411,-3.078299,0.120336,1.494001,0,0,0,0
-15.0,9.4,0.929907,-3.098555,0.107970,1.507486,0,0,0,0
-15.0,9.6,0.909403,-3.118811,0.095756,1.520952,0,0,0,0
-15.0,9.8,0.888900,-3.139066,0.083541,1.534399,0,0,0,0
-15.0,10.0,0.868396,-3.159321,0.071328,1.547826,0,0,0,0
-15.0,10.2,0.847893,-3.179575,0.059115,1.561233,0,0,0,0
-15.0,10.4,0.827389,-3.199829,0.046902,1.574619,0,0,0,0
-15.0,10.6,0.806886,-3.220082,0.034691,1.587985,0,0,0,0
-15.0,10.8,0.786383,-3.240335,0.022480,1.601329,0,0,0,0
-15.0,11.0,0.765880,-3.260587,0.010270,1.614819,0,0,0,0
-15.0,11.2,0.745377,-3.280839,-0.001938,1.628157,0,0,0,0
-15.0,11.4,0.724875,-3.301090,-0.014145,1.641478,0,0,0,0
-15.0,11.6,0.704372,-3.321340,-0.026350,1.654781,0,0,0,0
-15.0,11.8,0.683870,-3.341590,-0.038554,1.668065,0,0,0,0
-15.0,12.0,0.663368,-3.361840,-0.050755,1.681330,0,0,0,0
-15.0,12.2,0.642865,-3.382089,-0.062955,1.694576,0,0,0,0
-15.0,12.4,0.622363,-3.402337,-0.075152,1.707802,0,0,0,0
-15.0,12.6,0.601861,-3.422585,-0.087347,1.721008,0,0,0,0
-15.0,12.8,0.581360,-3.442832,-0.099539,1.734194,0,0,0,0
-15.0,13.0,0.560858,-3.463079,-0.111729,1.747359,0,0,0,0
-15.0,13.2,0.540356,-3.483325,-0.124101,1.760502,0,0,0,0
-15.0,13.4,0.519855,-3.503571,-0.136315,1.773623,0,0,0,0
-15.0,13.6,0.499354,-3.523816,-0.148529,1.786878,0,0,0,0
-15.0,13.8,0.478853,-3.544060,-0.160743,1.799992,0,0,0,0
-15.0,14.0,0.458352,-3.564304,-0.172956,1.813087,0,0,0,0
-15.0,14.2,0.437851,-3.584548,-0.185168,1.826165,0,0,0,0
-15.0,14.4,0.417350,-3.604790,-0.197379,1.839224,0,0,0,0
-15.0,14.6,0.396849,-3.625033,-0.209590,1.852264,0,0,0,0
-15.0,14.8,0.376349,-3.645274,-0.221799,1.865284,0,0,0,0
-15.0,15.0,0.355849,-3.665515,-0.234007,1.878285,0,0,0,0
-15.0,15.2,0.335348,-3.685756,-0.246213,1.891265,0,0,0,0
-15.0,15.4,0.314848,-3.705996,-0.258418,1.904225,0,0,0,0
-15.0,15.6,0.294348,-3.726236,-0.270621,1.917164,0,0,0,0
-15.0,15.8,0.273849,-3.746475,-0.282822,1.930081,0,0,0,0
-15.0,16.0,0.253349,-3.766713,-0.295021,1.942977,0,0,0,0
-15.0,16.2,0.232849,-3.786950,-0.307218,1.955994,0,0,0,0
-15.0,16.4,0.212350,-3.807188,-0.319412,1.968880,0,0,0,0
-15.0,16.6,0.191851,-3.827424,-0.331604,1.981749,0,0,0,0
-15.0,16.8,0.171351,-3.847660,-0.343957,1.994599,0,0,0,0
-15.0,17.0,0.150852,-3.867896,-0.356171,2.007432,0,0,0,0
-15.0,17.2,0.130353,-3.888131,-0.368385,2.020245,0,0,0,0
-15.0,17.4,0.109855,-3.908365,-0.380599,2.033039,0,0,0,0
-15.0,17.6,0.089356,-3.928599,-0.392812,2.045813,0,0,0,0
-15.0,17.8,0.068858,-3.948832,-0.405025,2.058568,0,0,0,0
-15.0,18.0,0.048359,-3.969064,-0.417237,2.071302,0,0,0,0
-15.0,18.2,0.027861,-3.989296,-0.429448,2.084016,0,0,0,0
-15.0,18.4,0.007363,-4.009528,-0.441658,2.096709,0,0,0,0
-15.0,18.6,-0.013135,-4.029758,-0.453867,2.109381,0,0,0,0
-15.0,18.8,-0.033633,-4.049989,-0.466075,2.122031,0,0,0,0
-15.0,19.0,-0.054131,-4.070218,-0.478281,2.134822,0,0,0,0
-15.0,19.2,-0.074628,-4.090447,-0.490485,2.147466,0,0,0,0
-15.0,19.4,-0.095125,-4.110676,-0.502687,2.160092,0,0,0,0
-15.0,19.6,-0.115623,-4.130904,-0.514888,2.172700,0,0,0,0
-15.0,19.8,-0.136120,-4.151131,-0.527086,2.185290,0,0,0,0
-15.0,20.0,-0.156617,-4.171357,-0.539282,2.197861,0,0,0,0
-15.0,20.2,-0.177114,-4.191584,-0.551476,2.210414,0,0,0,0
-15.0,20.4,-0.197610,-4.211809,-0.563667,2.222947,0,0,0,0
-15.0,20.6,-0.218107,-4.232034,-0.576026,2.235461,0,0,0,0
-15.0,20.8,-0.238603,-4.252258,-0.588240,2.247955,0,0,0,0
-15.0,21.0,-0.259100,-4.272481,-0.600454,2.260429,0,0,0,0
-15.0,21.2,-0.279596,-4.292705,-0.612668,2.272883,0,0,0,0
-15.0,21.4,-0.300092,-4.312927,-0.624881,2.285315,0,0,0,0
-15.0,21.6,-0.320588,-4.333149,-0.637094,2.297873,0,0,0,0
-15.0,21.8,-0.341084,-4.353370,-0.649305,2.310298,0,0,0,0
-15.0,22.0,-0.361579,-4.373590,-0.661516,2.322706,0,0,0,0
-15.0,22.2,-0.382075,-4.393811,-0.673726,2.335098,0,0,0,0
-15.0,22.4,-0.402570,-4.414030,-0.685934,2.347472,0,0,0,0
-15.0,22.6,-0.423065,-4.434249,-0.698141,2.359828,0,0,0,0
-15.0,22.8,-0.443560,-4.454467,-0.710347,2.372167,0,0,0,0
-15.0,23.0,-0.464055,-4.474684,-0.722611,2.384488,0,0,0,0
-15.0,23.2,-0.484550,-4.494901,-0.734873,2.396790,0,0,0,0
-15.0,23.4,-0.505044,-4.515118,-0.747181,2.409133,0,0,0,0
-15.0,23.6,-0.525539,-4.535333,-0.759536,2.421482,0,0,0,0
-15.0,23.8,-0.546033,-4.555548,-0.771938,2.433877,0,0,0,0
-15.0,24.0,-0.566527,-4.575763,-0.784386,2.446321,0,0,0,0
-15.0,24.2,-0.587021,-4.595976,-0.796881,2.458811,0,0,0,0
-15.0,24.4,-0.607515,-4.616189,-0.809422,2.471349,0,0,0,0
-15.0,24.6,-0.628009,-4.636402,-0.822010,2.483933,0,0,0,0
-15.0,24.8,-0.648503,-4.656614,-0.834644,2.496565,0,0,0,0
-15.0,25.0,-0.668996,-4.676825,-0.847325,2.509244,0,0,0,0
-15.0,25.2,-0.689489,-4.697036,-0.860052,2.521970,0,0,0,0
-15.0,25.4,-0.709983,-4.717246,-0.872825,2.534742,0,0,0,0
-15.0,25.6,-0.730475,-4.737455,-0.885644,2.547562,0,0,0,0
-15.0,25.8,-0.750968,-4.757664,-0.898510,2.560429,0,0,0,0
-15.0,26.0,-0.771461,-4.777872,-0.911424,2.573344,0,0,0,0
-15.0,26.2,-0.791954,-4.798079,-0.924397,2.586320,0,0,0,0
-15.0,26.4,-0.812446,-4.818286,-0.937430,2.599358,0,0,0,0
-15.0,26.6,-0.832938,-4.838492,-0.950523,2.612458,0,0,0,0
-15.0,26.8,-0.853431,-4.858697,-0.963677,2.625621,0,0,0,0
